timestamp,station_id,city,source,temperature,humidity,pressure,wind_speed,wind_direction,precipitation
2023-01-01 00:00:00,42647,Ahmedabad,Meteostat,15.4,65.0,1017.9,1.5,360.0,0.0
2023-01-01 01:00:00,42647,Ahmedabad,Meteostat,15.0,63.0,1018.0,2.61,60.0,0.0
2023-01-01 02:00:00,42647,Ahmedabad,Meteostat,14.0,63.0,1019.0,2.61,40.0,0.0
2023-01-01 03:00:00,42647,Ahmedabad,Meteostat,16.2,58.0,1019.9,2.11,20.0,0.0
2023-01-01 04:00:00,42647,Ahmedabad,Meteostat,18.0,49.0,1021.0,4.61,80.0,0.0
2023-01-01 05:00:00,42647,Ahmedabad,Meteostat,20.0,43.0,1020.0,4.61,60.0,0.0
2023-01-01 06:00:00,42647,Ahmedabad,Meteostat,24.0,37.0,1020.5,3.11,70.0,0.0
2023-01-01 07:00:00,42647,Ahmedabad,Meteostat,24.0,34.0,1019.0,4.11,50.0,0.0
2023-01-01 08:00:00,42647,Ahmedabad,Meteostat,25.0,34.0,1018.0,4.11,50.0,0.0
2023-01-01 09:00:00,42647,Ahmedabad,Meteostat,26.4,37.0,1018.0,3.11,70.0,0.0
2023-01-01 10:00:00,42647,Ahmedabad,Meteostat,26.0,32.0,1016.0,2.11,10.0,0.0
2023-01-01 11:00:00,42647,Ahmedabad,Meteostat,26.0,34.0,1016.0,2.11,20.0,0.0
2023-01-01 12:00:00,42647,Ahmedabad,Meteostat,24.8,39.0,1017.2,2.61,50.0,0.0
2023-01-01 13:00:00,42647,Ahmedabad,Meteostat,23.0,44.0,1017.0,1.5,80.0,0.0
2023-01-01 14:00:00,42647,Ahmedabad,Meteostat,20.0,56.0,1018.0,0.0,0.0,0.0
2023-01-01 15:00:00,42647,Ahmedabad,Meteostat,17.4,67.0,1018.9,0.0,0.0,0.0
2023-01-01 16:00:00,42647,Ahmedabad,Meteostat,18.0,73.0,1019.0,1.0,40.0,0.0
2023-01-01 17:00:00,42647,Ahmedabad,Meteostat,17.0,72.0,1019.0,0.0,0.0,0.0
2023-01-01 18:00:00,42647,Ahmedabad,Meteostat,15.6,75.0,1018.9,1.5,20.0,0.0
2023-01-01 19:00:00,42647,Ahmedabad,Meteostat,15.0,77.0,1018.0,0.0,0.0,0.0
2023-01-01 20:00:00,42647,Ahmedabad,Meteostat,15.0,77.0,1017.0,1.5,50.0,0.0
2023-01-01 21:00:00,42647,Ahmedabad,Meteostat,15.6,69.0,1017.5,1.5,20.0,0.0
2023-01-01 22:00:00,42647,Ahmedabad,Meteostat,14.0,77.0,1016.0,1.0,20.0,0.0
2023-01-01 23:00:00,42647,Ahmedabad,Meteostat,14.0,72.0,1017.0,1.5,40.0,0.0
2023-01-02 00:00:00,42647,Ahmedabad,Meteostat,15.0,68.0,1017.4,1.5,20.0,0.0
2023-01-02 01:00:00,42647,Ahmedabad,Meteostat,15.0,67.0,1017.0,3.61,60.0,0.0
2023-01-02 02:00:00,42647,Ahmedabad,Meteostat,15.0,63.0,1019.0,3.11,70.0,0.0
2023-01-02 03:00:00,42647,Ahmedabad,Meteostat,16.0,62.0,1020.2,3.11,20.0,0.0
2023-01-02 04:00:00,42647,Ahmedabad,Meteostat,16.0,63.0,1021.0,3.61,60.0,0.0
2023-01-02 05:00:00,42647,Ahmedabad,Meteostat,19.0,56.0,1021.0,3.61,60.0,0.0
2023-01-02 06:00:00,42647,Ahmedabad,Meteostat,23.2,45.0,1020.5,3.11,50.0,0.0
2023-01-02 07:00:00,42647,Ahmedabad,Meteostat,24.0,44.0,1018.0,3.61,50.0,0.0
2023-01-02 08:00:00,42647,Ahmedabad,Meteostat,25.0,41.0,1017.0,3.11,70.0,0.0
2023-01-02 09:00:00,42647,Ahmedabad,Meteostat,26.2,38.0,1017.0,2.61,50.0,0.0
2023-01-02 10:00:00,42647,Ahmedabad,Meteostat,26.0,39.0,1016.0,4.11,50.0,0.0
2023-01-02 11:00:00,42647,Ahmedabad,Meteostat,26.0,42.0,1016.0,2.61,80.0,0.0
2023-01-02 12:00:00,42647,Ahmedabad,Meteostat,25.2,42.0,1016.6,1.5,320.0,0.0
2023-01-02 13:00:00,42647,Ahmedabad,Meteostat,23.0,47.0,1017.0,2.11,60.0,0.0
2023-01-02 14:00:00,42647,Ahmedabad,Meteostat,20.0,53.0,1018.0,1.0,60.0,0.0
2023-01-02 15:00:00,42647,Ahmedabad,Meteostat,17.6,69.0,1018.7,1.0,20.0,0.0
2023-01-02 16:00:00,42647,Ahmedabad,Meteostat,17.0,68.0,1019.0,1.0,20.0,0.0
2023-01-02 17:00:00,42647,Ahmedabad,Meteostat,16.0,72.0,1019.0,1.0,20.0,0.0
2023-01-02 18:00:00,42647,Ahmedabad,Meteostat,15.0,75.0,1018.9,1.0,20.0,0.0
2023-01-02 19:00:00,42647,Ahmedabad,Meteostat,15.0,77.0,1018.0,1.5,20.0,0.0
2023-01-02 20:00:00,42647,Ahmedabad,Meteostat,17.0,63.0,1018.0,3.11,40.0,0.0
2023-01-02 21:00:00,42647,Ahmedabad,Meteostat,16.2,68.0,1017.9,1.5,70.0,0.0
2023-01-02 22:00:00,42647,Ahmedabad,Meteostat,16.0,63.0,1017.0,2.61,50.0,0.0
2023-01-02 23:00:00,42647,Ahmedabad,Meteostat,15.0,67.0,1017.0,3.61,50.0,0.0
2023-01-03 00:00:00,42647,Ahmedabad,Meteostat,15.2,70.0,1017.8,2.11,20.0,0.0
2023-01-03 01:00:00,42647,Ahmedabad,Meteostat,14.0,72.0,1017.0,3.61,50.0,0.0
2023-01-03 02:00:00,42647,Ahmedabad,Meteostat,14.0,72.0,1019.0,3.61,50.0,0.0
2023-01-03 03:00:00,42647,Ahmedabad,Meteostat,15.4,65.0,1019.9,2.61,360.0,0.0
2023-01-03 04:00:00,42647,Ahmedabad,Meteostat,17.0,59.0,1021.0,6.19,70.0,0.0
2023-01-03 05:00:00,42647,Ahmedabad,Meteostat,19.0,56.0,1021.0,5.69,60.0,0.0
2023-01-03 06:00:00,42647,Ahmedabad,Meteostat,22.4,44.0,1020.3,3.11,360.0,0.0
2023-01-03 07:00:00,42647,Ahmedabad,Meteostat,23.0,47.0,1019.0,5.69,70.0,0.0
2023-01-03 08:00:00,42647,Ahmedabad,Meteostat,24.0,44.0,1017.0,4.11,50.0,0.0
2023-01-03 09:00:00,42647,Ahmedabad,Meteostat,25.6,38.0,1017.0,4.61,50.0,0.0
2023-01-03 10:00:00,42647,Ahmedabad,Meteostat,25.0,39.0,1016.0,4.61,40.0,0.0
2023-01-03 11:00:00,42647,Ahmedabad,Meteostat,24.0,39.0,1016.0,3.11,40.0,0.0
2023-01-03 12:00:00,42647,Ahmedabad,Meteostat,23.8,40.0,1017.1,2.11,20.0,0.0
2023-01-03 13:00:00,42647,Ahmedabad,Meteostat,21.0,46.0,1017.0,1.67,30.0,0.0
2023-01-03 14:00:00,42647,Ahmedabad,Meteostat,18.0,56.0,1018.0,1.5,10.0,0.0
2023-01-03 15:00:00,42647,Ahmedabad,Meteostat,17.6,65.0,1019.7,1.0,20.0,0.0
2023-01-03 16:00:00,42647,Ahmedabad,Meteostat,19.0,52.0,1019.0,2.11,70.0,0.0
2023-01-03 17:00:00,42647,Ahmedabad,Meteostat,19.0,49.0,1019.0,2.61,70.0,0.0
2023-01-03 18:00:00,42647,Ahmedabad,Meteostat,18.6,52.0,1020.1,3.11,50.0,0.0
2023-01-03 19:00:00,42647,Ahmedabad,Meteostat,17.0,55.0,1019.0,4.11,60.0,0.0
2023-01-03 20:00:00,42647,Ahmedabad,Meteostat,16.0,55.0,1019.0,3.61,60.0,0.0
2023-01-03 21:00:00,42647,Ahmedabad,Meteostat,16.0,59.0,1019.6,3.11,20.0,0.0
2023-01-03 22:00:00,42647,Ahmedabad,Meteostat,14.0,63.0,1018.0,3.61,60.0,0.0
2023-01-03 23:00:00,42647,Ahmedabad,Meteostat,14.0,63.0,1018.0,3.11,50.0,0.0
2023-01-04 00:00:00,42647,Ahmedabad,Meteostat,13.6,67.0,1019.5,3.11,50.0,0.0
2023-01-04 01:00:00,42647,Ahmedabad,Meteostat,13.0,67.0,1019.0,4.11,60.0,0.0
2023-01-04 02:00:00,42647,Ahmedabad,Meteostat,13.0,67.0,1021.0,3.11,60.0,0.0
2023-01-04 03:00:00,42647,Ahmedabad,Meteostat,14.4,63.0,1021.3,2.11,50.0,0.0
2023-01-04 04:00:00,42647,Ahmedabad,Meteostat,15.0,59.0,1022.0,5.11,70.0,0.0
2023-01-04 05:00:00,42647,Ahmedabad,Meteostat,17.0,52.0,1021.0,5.69,70.0,0.0
2023-01-04 06:00:00,42647,Ahmedabad,Meteostat,20.2,39.0,1021.1,4.11,50.0,0.0
2023-01-04 07:00:00,42647,Ahmedabad,Meteostat,20.0,40.0,1019.0,5.11,60.0,0.0
2023-01-04 08:00:00,42647,Ahmedabad,Meteostat,22.0,29.0,1017.0,6.19,40.0,0.0
2023-01-04 09:00:00,42647,Ahmedabad,Meteostat,24.0,28.0,1018.0,4.11,70.0,0.0
2023-01-04 10:00:00,42647,Ahmedabad,Meteostat,22.0,29.0,1016.0,5.69,70.0,0.0
2023-01-04 11:00:00,42647,Ahmedabad,Meteostat,23.0,29.0,1016.0,4.61,50.0,0.0
2023-01-04 12:00:00,42647,Ahmedabad,Meteostat,21.8,30.0,1017.5,3.11,20.0,0.0
2023-01-04 13:00:00,42647,Ahmedabad,Meteostat,20.0,35.0,1017.0,3.61,50.0,0.0
2023-01-04 14:00:00,42647,Ahmedabad,Meteostat,18.0,45.0,1018.0,3.61,60.0,0.0
2023-01-04 15:00:00,42647,Ahmedabad,Meteostat,17.4,52.0,1018.8,2.11,360.0,0.0
2023-01-04 16:00:00,42647,Ahmedabad,Meteostat,17.0,42.0,1019.0,4.61,60.0,0.0
2023-01-04 17:00:00,42647,Ahmedabad,Meteostat,16.0,45.0,1019.0,3.11,60.0,0.0
2023-01-04 18:00:00,42647,Ahmedabad,Meteostat,16.0,45.0,1019.7,3.11,360.0,0.0
2023-01-04 19:00:00,42647,Ahmedabad,Meteostat,14.0,51.0,1019.0,4.61,50.0,0.0
2023-01-04 20:00:00,42647,Ahmedabad,Meteostat,13.0,54.0,1019.0,4.61,50.0,0.0
